order_id,userid,date,year,month,day_of_week,brand_name,product_name,business_category,outlet_type,quantity,amount,total_revenue
24292,3743244,2023-06-15,2023,6,Thursday,foodpanda,foodpanda - Platter #685,Food & Restaurants,online,1,1187.22,1187.22
24293,3743277,2023-07-01,2023,7,Saturday,Audionic,Audionic - Home Item #404,Electronics & Home Appliances,online,2,1732.48,3464.96
24294,3743277,2023-06-11,2023,6,Sunday,Daraz,Daraz - Appliance #004,Market Place,online,1,6741.59,6741.59
24295,3743277,2023-07-09,2023,7,Sunday,Daraz,Daraz - Appliance #868,Market Place,online,1,8015.91,8015.91
24296,3743277,2023-07-24,2023,7,Monday,Daraz,Daraz - Appliance #721,Market Place,online,2,9608.99,19217.98
24297,3743324,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Platter #958,Food & Restaurants,online,2,1345.17,2690.34
24298,3743330,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Special #955,Food & Restaurants,online,2,1031.82,2063.64
24299,3743337,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Platter #976,Food & Restaurants,online,1,3000.0,3000.0
24300,3743344,2023-06-15,2023,6,Thursday,Karachi Broast,Karachi Broast - Combo #877,Food & Restaurants,instore,2,3000.0,6000.0
24301,3743344,2023-06-20,2023,6,Tuesday,Karachi Broast,Karachi Broast - Combo #283,Food & Restaurants,instore,2,1718.84,3437.68
24302,3743344,2023-06-27,2023,6,Tuesday,Karachi Broast,Karachi Broast - Meal Deal #980,Food & Restaurants,instore,3,1095.94,3287.82
24303,3743344,2023-07-02,2023,7,Sunday,Karachi Broast,Karachi Broast - Family Pack #901,Food & Restaurants,instore,2,3000.0,6000.0
24304,3743344,2023-07-15,2023,7,Saturday,Karachi Broast,Karachi Broast - Platter #906,Food & Restaurants,instore,1,776.18,776.18
24305,3743346,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Appliance #873,Market Place,online,2,6555.51,13111.02
24306,3743402,2023-07-09,2023,7,Sunday,Daraz,Daraz - Appliance #523,Market Place,online,1,5471.95,5471.95
24307,3743402,2023-07-23,2023,7,Sunday,Hobnob,Hobnob - Special #810,Food & Restaurants,online,1,896.05,896.05
24308,3743402,2023-07-03,2023,7,Monday,OPTP,OPTP - Family Pack #301,Food & Restaurants,online,1,1390.96,1390.96
24309,3743418,2023-06-28,2023,6,Wednesday,Daraz,Daraz - Appliance #479,Market Place,online,3,5030.94,15092.82
24310,3743428,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Meal Deal #679,Food & Restaurants,online,1,1610.16,1610.16
24311,3743428,2023-06-14,2023,6,Wednesday,foodpanda,foodpanda - Combo #593,Food & Restaurants,online,2,1621.89,3243.78
24312,3743428,2023-06-17,2023,6,Saturday,foodpanda,foodpanda - Meal Deal #655,Food & Restaurants,online,1,1172.73,1172.73
24313,3743428,2023-06-18,2023,6,Sunday,foodpanda,foodpanda - Combo #371,Food & Restaurants,online,4,1329.43,5317.72
24314,3743428,2023-06-24,2023,6,Saturday,foodpanda,foodpanda - Meal Deal #038,Food & Restaurants,online,2,1425.58,2851.16
24315,3743432,2023-06-17,2023,6,Saturday,Daraz,Daraz - Appliance #999,Market Place,online,2,11618.7,23237.4
24316,3743434,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Meal Deal #826,Food & Restaurants,online,2,1485.56,2971.12
24317,3743492,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Family Pack #311,Food & Restaurants,online,1,2416.58,2416.58
24318,3743507,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Family Pack #580,Food & Restaurants,online,3,2144.51,6433.530000000001
24319,3743564,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Appliance #309,Market Place,online,2,10313.55,20627.1
24320,3743569,2023-06-18,2023,6,Sunday,foodpanda,foodpanda - Combo #129,Food & Restaurants,online,2,3000.0,6000.0
24321,3743597,2023-06-27,2023,6,Tuesday,OPTP,OPTP - Combo #321,Food & Restaurants,online,2,914.21,1828.42
24322,3743597,2023-07-20,2023,7,Thursday,foodpanda,foodpanda - Special #832,Food & Restaurants,online,3,1262.9,3788.7000000000003
24323,3743615,2023-06-25,2023,6,Sunday,foodpanda,foodpanda - Combo #315,Food & Restaurants,online,1,3000.0,3000.0
24324,3743620,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Meal Deal #315,Food & Restaurants,online,1,1406.84,1406.84
24325,3743650,2023-07-03,2023,7,Monday,Daraz,Daraz - Appliance #900,Market Place,online,3,1896.73,5690.1900000000005
24326,3743665,2023-06-14,2023,6,Wednesday,Krave Mart,Krave Mart - Fresh Items #772,Stores & Grocery,online,1,3749.51,3749.51
24327,3743665,2023-06-13,2023,6,Tuesday,Kuchi's,Kuchi's - Platter #561,Food & Restaurants,online,2,1711.68,3423.36
24328,3743672,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Combo #971,Food & Restaurants,online,1,432.34,432.34
24329,3743680,2023-07-02,2023,7,Sunday,foodpanda,foodpanda - Meal Deal #155,Food & Restaurants,online,1,3000.0,3000.0
24330,3743680,2023-07-11,2023,7,Tuesday,foodpanda,foodpanda - Meal Deal #345,Food & Restaurants,online,2,1119.8,2239.6
24331,3743680,2023-07-14,2023,7,Friday,foodpanda,foodpanda - Platter #864,Food & Restaurants,online,3,1885.67,5657.01
24332,3743693,2023-06-12,2023,6,Monday,Daraz,Daraz - Gadget #620,Market Place,online,1,6921.98,6921.98
24333,3743693,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Gadget #168,Market Place,online,1,4069.49,4069.49
24334,3743693,2023-07-12,2023,7,Wednesday,Daraz,Daraz - Gadget #263,Market Place,online,1,4537.78,4537.78
24335,3743693,2023-07-16,2023,7,Sunday,Daraz,Daraz - Home Item #018,Market Place,online,5,4855.69,24278.449999999997
24336,3743693,2023-07-19,2023,7,Wednesday,Daraz,Daraz - Appliance #676,Market Place,online,1,13336.82,13336.82
24337,3743693,2023-07-30,2023,7,Sunday,Daraz,Daraz - Gadget #821,Market Place,online,1,7198.87,7198.87
24338,3743693,2023-07-31,2023,7,Monday,Daraz,Daraz - Gadget #659,Market Place,online,5,5970.08,29850.4
24339,3743708,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Electronics #785,Market Place,online,3,4856.84,14570.52
24340,3743712,2023-06-11,2023,6,Sunday,Naheed.pk,Naheed.pk - Grocery Pack #104,Stores & Grocery,online,2,7547.25,15094.5
24341,3743714,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Family Pack #505,Food & Restaurants,online,1,3000.0,3000.0
24342,3743739,2023-06-25,2023,6,Sunday,Daraz,Daraz - Home Item #560,Market Place,online,1,14014.11,14014.11
24343,3743739,2023-06-11,2023,6,Sunday,HYDRI SUPER MARKET,HYDRI SUPER MARKET - Fresh Items #083,Stores & Grocery,online,1,5308.59,5308.59
24344,3743741,2023-07-07,2023,7,Friday,Daraz,Daraz - Home Item #475,Market Place,online,2,8958.55,17917.1
24345,3743741,2023-07-12,2023,7,Wednesday,Daraz,Daraz - Home Item #003,Market Place,online,1,4219.53,4219.53
24346,3743747,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Platter #240,Food & Restaurants,online,1,1414.95,1414.95
24347,3743748,2023-06-11,2023,6,Sunday,Krave Mart,Krave Mart - Staples Bundle #231,Stores & Grocery,online,1,2948.15,2948.15
24348,3743757,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Special #694,Food & Restaurants,online,3,642.27,1926.81
24349,3743759,2023-07-23,2023,7,Sunday,foodpanda,foodpanda - Family Pack #808,Food & Restaurants,online,2,2714.28,5428.56
24350,3743790,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Special #513,Food & Restaurants,online,2,1129.85,2259.7
24351,3743849,2023-06-11,2023,6,Sunday,Daraz,Daraz - Home Item #742,Market Place,online,1,14092.8,14092.8
24352,3743857,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Meal Deal #541,Food & Restaurants,online,3,2486.5,7459.5
24353,3743901,2023-07-03,2023,7,Monday,foodpanda,foodpanda - Family Pack #284,Food & Restaurants,online,2,2113.54,4227.08
24354,3743918,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Family Pack #821,Food & Restaurants,online,1,2173.73,2173.73
24355,3743919,2023-07-07,2023,7,Friday,Daraz,Daraz - Appliance #550,Market Place,online,4,5697.55,22790.2
24356,3743919,2023-07-08,2023,7,Saturday,Daraz,Daraz - Electronics #415,Market Place,online,1,15000.0,15000.0
24357,3743923,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Platter #266,Food & Restaurants,online,2,1634.87,3269.74
24358,3743935,2023-06-13,2023,6,Tuesday,foodpanda,foodpanda - Meal Deal #356,Food & Restaurants,online,2,1860.73,3721.46
24359,3743962,2023-06-13,2023,6,Tuesday,OPTP,OPTP - Meal Deal #837,Food & Restaurants,instore,1,1156.58,1156.58
24360,3743962,2023-07-11,2023,7,Tuesday,OPTP,OPTP - Meal Deal #045,Food & Restaurants,instore,1,1004.43,1004.43
24361,3743962,2023-07-14,2023,7,Friday,OPTP,OPTP - Combo #094,Food & Restaurants,instore,5,2031.25,10156.25
24362,3743962,2023-07-20,2023,7,Thursday,OPTP,OPTP - Combo #835,Food & Restaurants,instore,1,1783.83,1783.83
24363,3743962,2023-07-23,2023,7,Sunday,OPTP,OPTP - Special #319,Food & Restaurants,instore,2,1078.24,2156.48
24364,3743970,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Combo #673,Food & Restaurants,online,2,779.42,1558.84
24365,3743970,2023-06-18,2023,6,Sunday,foodpanda,foodpanda - Special #085,Food & Restaurants,online,1,847.93,847.93
24366,3743980,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Combo #254,Food & Restaurants,online,1,2909.76,2909.76
24367,3744020,2023-06-11,2023,6,Sunday,Daraz,Daraz - Electronics #122,Market Place,online,1,5703.42,5703.42
24368,3744020,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Appliance #053,Market Place,online,1,6541.97,6541.97
24369,3744020,2023-06-18,2023,6,Sunday,Daraz,Daraz - Gadget #626,Market Place,online,3,15000.0,45000.0
24370,3744020,2023-06-22,2023,6,Thursday,Daraz,Daraz - Appliance #005,Market Place,online,3,4422.11,13266.329999999998
24371,3744033,2023-07-21,2023,7,Friday,Jenpharm,Jenpharm - Home Item #509,Health & Fitness,online,1,1877.15,1877.15
24372,3744046,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Combo #103,Food & Restaurants,online,1,1089.39,1089.39
24373,3744051,2023-06-11,2023,6,Sunday,Pizza Max,Pizza Max - Family Pack #395,Food & Restaurants,online,1,3000.0,3000.0
24374,3744051,2023-06-12,2023,6,Monday,Pizza Max,Pizza Max - Meal Deal #060,Food & Restaurants,online,1,3000.0,3000.0
24375,3744051,2023-06-23,2023,6,Friday,foodpanda,foodpanda - Combo #168,Food & Restaurants,online,2,2329.81,4659.62
24376,3744068,2023-06-10,2023,6,Saturday,California Pizza,California Pizza - Meal Deal #716,Food & Restaurants,instore,1,2367.17,2367.17
24377,3744071,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Home Item #108,Market Place,online,3,5798.01,17394.03
24378,3744071,2023-06-18,2023,6,Sunday,Daraz,Daraz - Appliance #564,Market Place,online,1,15000.0,15000.0
24379,3744071,2023-07-03,2023,7,Monday,Daraz,Daraz - Electronics #083,Market Place,online,3,8859.95,26579.850000000002
24380,3744071,2023-07-11,2023,7,Tuesday,Daraz,Daraz - Electronics #827,Market Place,online,1,11872.78,11872.78
24381,3744071,2023-07-14,2023,7,Friday,Daraz,Daraz - Gadget #034,Market Place,online,2,7351.69,14703.38
24382,3744071,2023-07-22,2023,7,Saturday,Daraz,Daraz - Electronics #215,Market Place,online,3,6777.96,20333.88
24383,3744071,2023-07-28,2023,7,Friday,Daraz,Daraz - Gadget #942,Market Place,online,1,15000.0,15000.0
24384,3744071,2023-07-30,2023,7,Sunday,Daraz,Daraz - Appliance #833,Market Place,online,2,10150.82,20301.64
24385,3744074,2023-07-23,2023,7,Sunday,Daraz,Daraz - Electronics #247,Market Place,online,2,15000.0,30000.0
24386,3744074,2023-07-24,2023,7,Monday,Daraz,Daraz - Electronics #769,Market Place,online,1,8805.33,8805.33
24387,3744083,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Platter #766,Food & Restaurants,online,1,1046.89,1046.89
24388,3744109,2023-06-11,2023,6,Sunday,Daraz,Daraz - Electronics #604,Market Place,online,1,5789.36,5789.36
24389,3744130,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Platter #781,Food & Restaurants,online,1,1684.53,1684.53
24390,3744144,2023-06-11,2023,6,Sunday,Daraz,Daraz - Appliance #047,Market Place,online,2,5665.77,11331.54
24391,3744180,2023-06-12,2023,6,Monday,Alkaram Studio,Alkaram Studio - Shirt #906,Fashion,online,1,3678.73,3678.73
24392,3744184,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Platter #906,Food & Restaurants,online,4,2917.46,11669.84
24393,3744188,2023-06-11,2023,6,Sunday,Daraz,Daraz - Home Item #779,Market Place,online,2,5901.8,11803.6
24394,3744214,2023-07-09,2023,7,Sunday,NDURE,NDURE - Jeans #701,Fashion,online,1,6857.85,6857.85
24395,3744222,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Electronics #740,Market Place,online,1,8986.83,8986.83
24396,3744250,2023-06-12,2023,6,Monday,Daraz,Daraz - Gadget #101,Market Place,online,2,5775.45,11550.9
24397,3744273,2023-06-11,2023,6,Sunday,foodpanda,foodpanda - Family Pack #664,Food & Restaurants,online,1,3000.0,3000.0
24398,3744277,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Gadget #866,Market Place,online,2,4433.2,8866.4
24399,3744277,2023-06-24,2023,6,Saturday,Daraz,Daraz - Appliance #842,Market Place,online,1,8833.1,8833.1
24400,3744277,2023-07-06,2023,7,Thursday,Daraz,Daraz - Gadget #889,Market Place,online,2,8764.87,17529.74
24401,3744277,2023-07-07,2023,7,Friday,Daraz,Daraz - Gadget #944,Market Place,online,1,7542.59,7542.59
24402,3744299,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Meal Deal #644,Food & Restaurants,online,2,836.56,1673.12
24403,3744354,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Meal Deal #079,Food & Restaurants,online,1,2472.95,2472.95
24404,3744354,2023-06-17,2023,6,Saturday,foodpanda,foodpanda - Combo #982,Food & Restaurants,online,1,2320.44,2320.44
24405,3744364,2023-06-12,2023,6,Monday,Daraz,Daraz - Appliance #349,Market Place,online,1,5528.46,5528.46
24406,3744399,2023-06-15,2023,6,Thursday,Metro Cash & Carry,Metro Cash & Carry - Grocery Pack #346,Stores & Grocery,online,1,5911.22,5911.22
24407,3744427,2023-06-19,2023,6,Monday,IDEAS,IDEAS - Bag #170,Fashion,instore,1,7719.52,7719.52
24408,3744427,2023-06-16,2023,6,Friday,Daraz,Daraz - Electronics #024,Market Place,online,1,4085.27,4085.27
24409,3744427,2023-06-17,2023,6,Saturday,Daraz,Daraz - Appliance #945,Market Place,online,1,5056.77,5056.77
24410,3744427,2023-07-09,2023,7,Sunday,Daraz,Daraz - Home Item #572,Market Place,online,2,13692.3,27384.6
24411,3744427,2023-07-30,2023,7,Sunday,Hot N Spicy,Hot N Spicy - Family Pack #693,Food & Restaurants,online,2,1867.71,3735.42
24412,3744428,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Appliance #536,Market Place,online,4,5844.74,23378.96
24413,3744466,2023-06-26,2023,6,Monday,Daraz,Daraz - Electronics #483,Market Place,online,1,5045.29,5045.29
24414,3744470,2023-06-12,2023,6,Monday,Daraz,Daraz - Home Item #799,Market Place,online,1,5989.43,5989.43
24415,3744479,2023-06-12,2023,6,Monday,Daraz,Daraz - Appliance #614,Market Place,online,2,6205.61,12411.22
24416,3744514,2023-06-12,2023,6,Monday,Daraz,Daraz - Electronics #733,Market Place,online,1,5076.95,5076.95
24417,3744521,2023-06-12,2023,6,Monday,AliExpress,AliExpress - Home Item #480,Market Place,online,2,3244.01,6488.02
24418,3744536,2023-06-12,2023,6,Monday,Daraz,Daraz - Electronics #969,Market Place,online,4,13704.16,54816.64
24419,3744536,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Platter #109,Food & Restaurants,online,1,2599.5,2599.5
24420,3744538,2023-06-18,2023,6,Sunday,Daraz,Daraz - Appliance #029,Market Place,online,1,4100.32,4100.32
24421,3744544,2023-06-27,2023,6,Tuesday,foodpanda,foodpanda - Family Pack #707,Food & Restaurants,online,2,1712.85,3425.7
24422,3744562,2023-06-28,2023,6,Wednesday,foodpanda,foodpanda - Family Pack #114,Food & Restaurants,online,2,1019.06,2038.12
24423,3744571,2023-06-13,2023,6,Tuesday,Daraz,Daraz - Appliance #855,Market Place,online,2,6799.91,13599.82
24424,3744571,2023-07-06,2023,7,Thursday,Daraz,Daraz - Home Item #133,Market Place,online,1,6522.84,6522.84
24425,3744571,2023-07-21,2023,7,Friday,Daraz,Daraz - Home Item #694,Market Place,online,5,6257.47,31287.350000000002
24426,3744606,2023-06-12,2023,6,Monday,Krave Mart,Krave Mart - Fresh Items #901,Stores & Grocery,online,1,8000.0,8000.0
24427,3744606,2023-06-12,2023,6,Monday,Metro Cash & Carry,Metro Cash & Carry - Fresh Items #649,Stores & Grocery,online,1,3329.91,3329.91
24428,3744606,2023-06-22,2023,6,Thursday,Metro Cash & Carry,Metro Cash & Carry - Staples Bundle #258,Stores & Grocery,online,5,2770.36,13851.800000000001
24429,3744606,2023-07-05,2023,7,Wednesday,Metro Cash & Carry,Metro Cash & Carry - Staples Bundle #503,Stores & Grocery,online,3,2834.36,8503.08
24430,3744606,2023-07-30,2023,7,Sunday,Metro Cash & Carry,Metro Cash & Carry - Grocery Pack #549,Stores & Grocery,online,1,6993.61,6993.61
24431,3744608,2023-06-12,2023,6,Monday,Daraz,Daraz - Home Item #497,Market Place,online,1,3392.75,3392.75
24432,3744644,2023-06-14,2023,6,Wednesday,Daraz,Daraz - Gadget #858,Market Place,online,2,5292.98,10585.96
24433,3744644,2023-06-15,2023,6,Thursday,Daraz,Daraz - Home Item #042,Market Place,online,1,15000.0,15000.0
24434,3744644,2023-06-13,2023,6,Tuesday,foodpanda,foodpanda - Platter #900,Food & Restaurants,online,1,1807.59,1807.59
24435,3744644,2023-06-15,2023,6,Thursday,foodpanda,foodpanda - Platter #574,Food & Restaurants,online,5,1761.15,8805.75
24436,3744674,2023-07-03,2023,7,Monday,Alkaram Studio,Alkaram Studio - Shirt #922,Fashion,online,2,12000.0,24000.0
24437,3744674,2023-07-07,2023,7,Friday,Alkaram Studio,Alkaram Studio - Shirt #187,Fashion,online,2,7238.92,14477.84
24438,3744674,2023-07-22,2023,7,Saturday,Alkaram Studio,Alkaram Studio - Jeans #561,Fashion,online,2,4491.58,8983.16
24439,3744674,2023-07-02,2023,7,Sunday,IDEAS,IDEAS - Shirt #690,Fashion,online,2,5558.12,11116.24
24440,3744674,2023-07-09,2023,7,Sunday,IDEAS,IDEAS - Bag #376,Fashion,online,3,3627.64,10882.92
24441,3744674,2023-07-02,2023,7,Sunday,NDURE,NDURE - Jeans #477,Fashion,online,2,11992.32,23984.64
24442,3744683,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Family Pack #033,Food & Restaurants,online,2,2132.48,4264.96
24443,3744707,2023-06-13,2023,6,Tuesday,foodpanda,foodpanda - Meal Deal #174,Food & Restaurants,online,2,2807.27,5614.54
24444,3744735,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Special #686,Food & Restaurants,online,4,2934.38,11737.52
24445,3744743,2023-07-17,2023,7,Monday,foodpanda,foodpanda - Special #199,Food & Restaurants,online,2,1300.69,2601.38
24446,3744746,2023-06-12,2023,6,Monday,AliExpress,AliExpress - Home Item #219,Market Place,online,3,4832.27,14496.810000000001
24447,3744748,2023-06-12,2023,6,Monday,Daraz,Daraz - Appliance #988,Market Place,online,1,7552.18,7552.18
24448,3744768,2023-06-12,2023,6,Monday,Daraz,Daraz - Home Item #167,Market Place,online,1,5009.38,5009.38
24449,3744787,2023-07-05,2023,7,Wednesday,Daraz,Daraz - Electronics #401,Market Place,online,1,8416.31,8416.31
24450,3744787,2023-07-12,2023,7,Wednesday,Daraz,Daraz - Electronics #809,Market Place,online,1,13650.02,13650.02
24451,3744787,2023-07-24,2023,7,Monday,Daraz,Daraz - Appliance #617,Market Place,online,1,7125.09,7125.09
24452,3744787,2023-07-27,2023,7,Thursday,Daraz,Daraz - Appliance #565,Market Place,online,1,8353.58,8353.58
24453,3744787,2023-07-29,2023,7,Saturday,Daraz,Daraz - Gadget #868,Market Place,online,5,7394.75,36973.75
24454,3744787,2023-07-31,2023,7,Monday,Daraz,Daraz - Appliance #266,Market Place,online,1,11577.42,11577.42
24455,3744802,2023-06-28,2023,6,Wednesday,foodpanda,foodpanda - Platter #683,Food & Restaurants,online,1,1145.81,1145.81
24456,3744818,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Platter #021,Food & Restaurants,online,3,533.54,1600.62
24457,3744838,2023-06-12,2023,6,Monday,OPTP,OPTP - Platter #821,Food & Restaurants,instore,1,2024.73,2024.73
24458,3744838,2023-06-14,2023,6,Wednesday,OPTP,OPTP - Platter #699,Food & Restaurants,instore,1,2621.96,2621.96
24459,3744838,2023-06-15,2023,6,Thursday,OPTP,OPTP - Special #068,Food & Restaurants,instore,1,2000.09,2000.09
24460,3744838,2023-06-17,2023,6,Saturday,OPTP,OPTP - Platter #635,Food & Restaurants,instore,1,1161.7,1161.7
24461,3744838,2023-06-18,2023,6,Sunday,OPTP,OPTP - Meal Deal #252,Food & Restaurants,instore,4,907.1,3628.4
24462,3744853,2023-06-12,2023,6,Monday,Pizza Max,Pizza Max - Family Pack #871,Food & Restaurants,online,3,2048.8,6146.400000000001
24463,3744853,2023-06-12,2023,6,Monday,Red Apple,Red Apple - Special #714,Food & Restaurants,online,3,1717.28,5151.84
24464,3744860,2023-06-27,2023,6,Tuesday,Daraz,Daraz - Home Item #092,Market Place,online,3,7277.57,21832.71
24465,3744860,2023-07-26,2023,7,Wednesday,Daraz,Daraz - Gadget #057,Market Place,online,1,15000.0,15000.0
24466,3744869,2023-06-13,2023,6,Tuesday,Karachi Broast,Karachi Broast - Meal Deal #859,Food & Restaurants,instore,2,996.61,1993.22
24467,3744869,2023-06-19,2023,6,Monday,Karachi Broast,Karachi Broast - Platter #917,Food & Restaurants,instore,2,3000.0,6000.0
24468,3744869,2023-06-21,2023,6,Wednesday,Karachi Broast,Karachi Broast - Special #844,Food & Restaurants,instore,4,1625.63,6502.52
24469,3744869,2023-06-25,2023,6,Sunday,Karachi Broast,Karachi Broast - Combo #398,Food & Restaurants,instore,1,639.04,639.04
24470,3744873,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Meal Deal #005,Food & Restaurants,online,1,1462.87,1462.87
24471,3744914,2023-06-12,2023,6,Monday,Ordernation,Ordernation - Appliance #951,Electronics & Home Appliances,online,1,4281.52,4281.52
24472,3744951,2023-07-02,2023,7,Sunday,Daraz,Daraz - Electronics #223,Market Place,online,1,6457.0,6457.0
24473,3744959,2023-06-19,2023,6,Monday,Daraz,Daraz - Home Item #373,Market Place,online,2,3707.3,7414.6
24474,3744959,2023-06-24,2023,6,Saturday,foodpanda,foodpanda - Meal Deal #964,Food & Restaurants,online,1,1473.66,1473.66
24475,3744959,2023-07-22,2023,7,Saturday,foodpanda,foodpanda - Family Pack #786,Food & Restaurants,online,1,1042.29,1042.29
24476,3744959,2023-07-31,2023,7,Monday,foodpanda,foodpanda - Special #915,Food & Restaurants,online,2,2046.05,4092.1
24477,3744984,2023-06-13,2023,6,Tuesday,foodpanda,foodpanda - Combo #289,Food & Restaurants,online,1,2355.38,2355.38
24478,3745143,2023-06-17,2023,6,Saturday,Daraz,Daraz - Home Item #720,Market Place,online,1,4570.2,4570.2
24479,3745154,2023-06-12,2023,6,Monday,Daraz,Daraz - Electronics #635,Market Place,online,4,5445.51,21782.04
24480,3745154,2023-07-25,2023,7,Tuesday,Daraz,Daraz - Home Item #592,Market Place,online,2,11313.7,22627.4
24481,3745231,2023-06-28,2023,6,Wednesday,Daraz,Daraz - Home Item #296,Market Place,online,2,5044.36,10088.72
24482,3745231,2023-07-01,2023,7,Saturday,Daraz,Daraz - Gadget #516,Market Place,online,3,4511.43,13534.29
24483,3745231,2023-07-03,2023,7,Monday,Daraz,Daraz - Electronics #226,Market Place,online,1,4298.85,4298.85
24484,3745231,2023-07-05,2023,7,Wednesday,Daraz,Daraz - Electronics #011,Market Place,online,1,9241.57,9241.57
24485,3745231,2023-07-08,2023,7,Saturday,Daraz,Daraz - Gadget #935,Market Place,online,1,9045.54,9045.54
24486,3745231,2023-07-10,2023,7,Monday,Daraz,Daraz - Electronics #757,Market Place,online,1,5505.07,5505.07
24487,3745231,2023-07-15,2023,7,Saturday,Daraz,Daraz - Appliance #616,Market Place,online,2,7769.73,15539.46
24488,3745231,2023-07-17,2023,7,Monday,Daraz,Daraz - Electronics #834,Market Place,online,1,15000.0,15000.0
24489,3745231,2023-07-19,2023,7,Wednesday,Daraz,Daraz - Electronics #324,Market Place,online,1,4761.98,4761.98
24490,3745231,2023-07-22,2023,7,Saturday,Daraz,Daraz - Home Item #048,Market Place,online,3,2920.69,8762.07
24491,3745231,2023-07-24,2023,7,Monday,Daraz,Daraz - Home Item #104,Market Place,online,1,9730.16,9730.16
24492,3745231,2023-07-26,2023,7,Wednesday,Daraz,Daraz - Gadget #934,Market Place,online,5,7333.79,36668.95
24493,3745231,2023-07-29,2023,7,Saturday,Daraz,Daraz - Electronics #387,Market Place,online,1,5434.03,5434.03
24494,3745256,2023-07-18,2023,7,Tuesday,foodpanda,foodpanda - Platter #737,Food & Restaurants,online,2,2216.75,4433.5
24495,3745261,2023-06-28,2023,6,Wednesday,Daraz,Daraz - Gadget #782,Market Place,online,3,11790.63,35371.89
24496,3745261,2023-07-01,2023,7,Saturday,Daraz,Daraz - Appliance #716,Market Place,online,3,2569.1,7707.299999999999
24497,3745261,2023-07-03,2023,7,Monday,Daraz,Daraz - Gadget #414,Market Place,online,1,5592.32,5592.32
24498,3745261,2023-07-05,2023,7,Wednesday,Daraz,Daraz - Home Item #237,Market Place,online,1,15000.0,15000.0
24499,3745261,2023-07-08,2023,7,Saturday,Daraz,Daraz - Gadget #239,Market Place,online,1,10374.96,10374.96
24500,3745261,2023-07-10,2023,7,Monday,Daraz,Daraz - Gadget #564,Market Place,online,2,10867.15,21734.3
24501,3745261,2023-07-15,2023,7,Saturday,Daraz,Daraz - Electronics #096,Market Place,online,2,13931.33,27862.66
24502,3745261,2023-07-17,2023,7,Monday,Daraz,Daraz - Electronics #334,Market Place,online,2,7816.42,15632.84
24503,3745261,2023-07-19,2023,7,Wednesday,Daraz,Daraz - Electronics #840,Market Place,online,1,11542.49,11542.49
24504,3745261,2023-07-22,2023,7,Saturday,Daraz,Daraz - Electronics #902,Market Place,online,1,11097.54,11097.54
24505,3745261,2023-07-24,2023,7,Monday,Daraz,Daraz - Gadget #934,Market Place,online,1,10147.36,10147.36
24506,3745261,2023-07-26,2023,7,Wednesday,Daraz,Daraz - Appliance #431,Market Place,online,3,6597.47,19792.41
24507,3745261,2023-07-29,2023,7,Saturday,Daraz,Daraz - Gadget #788,Market Place,online,2,8446.25,16892.5
24508,3745309,2023-07-13,2023,7,Thursday,Daraz,Daraz - Home Item #503,Market Place,online,1,5774.85,5774.85
24509,3745364,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Family Pack #840,Food & Restaurants,online,2,1610.28,3220.56
24510,3745393,2023-06-12,2023,6,Monday,foodpanda,foodpanda - Family Pack #807,Food & Restaurants,online,1,892.04,892.04
